Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20
0.741351297,0.522930647,0.95321392,0.491182262,0.604790002,0.479577948,0.879292392,0.400566496,0.330721494,0.034584516,0.656320016,0.309038204,0.050239645,0.159414762,0.042296219,0.484941948,0.557791312,0.280826755,0.88016978,0.899054311
0.696890334,0.756611679,0.405448917,0.589779342,0.989299314,0.845791301,0.137908303,0.130824002,0.259520057,0.806084475,0.000236309,0.226903727,0.181292924,0.393420127,0.477960319,0.67360772,0.375438667,0.933312518,0.655812352,0.439856218
0.712302388,0.082705601,0.466999138,0.04727181,0.922791065,0.226669414,0.354029256,0.083826811,0.29972443,0.7781702,0.361815888,0.748239677,0.884343052,0.382854311,0.667272454,0.81905868,0.424354572,0.350633461,0.705109095,0.488405041
0.484172672,0.961818893,0.128688519,0.925911507,0.464718918,0.487382191,0.452879594,0.07557394,0.40980131,0.712657998,0.445639143,0.296836497,0.76276124,0.002871541,0.215878029,0.045269137,0.601907822,0.344851804,0.712274531,0.33980663
0.47873613,0.287513734,0.172461558,0.069197943,0.743290929,0.055703283,0.26029647,0.978332154,0.281371159,0.584944558,0.51042426,0.243030877,0.389994006,0.386594603,0.606220685,0.389062676,0.326549332,0.562980997,0.583378752,0.592384227
0.477849941,0.890271367,0.723749519,0.545095983,0.249036661,0.299257201,0.571741877,0.729765217,0.428300762,0.537366048,0.781446785,0.071926765,0.431900911,0.930006596,0.085666715,0.777378857,0.004299008,0.713180796,0.187309846,0.725623066
0.264065511,0.648047663,0.848851854,0.959993101,0.197865832,0.934116254,0.349881535,0.64978572,0.288602295,0.794671869,0.131453679,0.734984976,0.314860058,0.266517976,0.989478556,0.961548697,0.263321242,0.827186366,0.022125161,0.798774171
0.683998791,0.649762624,0.243919104,0.374946503,0.754592271,0.692461509,0.179932195,0.767847537,0.014486998,0.854080243,0.065294297,0.160309671,0.383272645,0.216899359,0.956695907,0.057383666,0.660618009,0.272218329,0.644828084,0.301265806
0.253652474,0.880436186,0.14068022,0.12876965,0.127718504,0.720699409,0.087708205,0.935287648,0.293674485,0.305046124,0.140871701,0.034315284,0.940267689,0.688833537,0.794884699,0.403388632,0.041771702,0.799917399,0.072239289,0.487074843
0.604547807,0.968197719,0.341510554,0.229718848,0.316289885,0.022954751,0.396449959,0.430696398,0.295028418,0.507327159,0.730695983,0.344662932,0.366064238,0.018510704,0.302434207,0.706353836,0.876338789,0.894650606,0.840736544,0.953037135
0.326758193,0.476156412,0.134067213,0.338214928,0.573424294,0.563991223,0.421671981,0.991805991,0.742639897,0.89719834,0.28382799,0.844601833,0.435609596,0.47883899,0.030943202,0.68719367,0.120900273,0.302543653,0.77724443,0.106406107
0.804374311,0.557860509,0.979836863,0.838335489,0.424262145,0.291312211,0.827872892,0.422191701,0.88914957,0.573753947,0.320368296,0.528084255,0.236004346,0.008113863,0.016650806,0.97705076,0.254143363,0.809838821,0.424003404,0.96092451
0.235872494,0.448692781,0.984917832,0.799007815,0.292933294,0.51766123,0.781881859,0.207848376,0.607996531,0.209635771,0.123245942,0.60609918,0.973185161,0.793033966,0.491122726,0.14205859,0.916857124,0.271590586,0.862561458,0.691426738
0.312783925,0.305551608,0.855233474,0.347305945,0.185993307,0.730054571,0.390259172,0.797313426,0.50944815,0.83445679,0.977224622,0.641741021,0.910671877,0.313510659,0.837025163,0.545546323,0.456416721,0.373209031,0.272010175,0.23204775
0.33207616,0.682556043,0.921377688,0.820413182,0.643227938,0.280406973,0.392423053,0.069304236,0.14936533,0.874633128,0.993527405,0.725953481,0.354146766,0.281648418,0.872067729,0.368804654,0.341160725,0.900881189,0.51763327,0.336232876
0.016640136,0.855180973,0.306536616,0.750394892,0.016588293,0.019890972,0.126551529,0.107400733,0.420184712,0.390646267,0.141460279,0.667006451,0.131194786,0.878350487,0.151585914,0.285172096,0.065534919,0.00022807,0.975258185,0.953009234
0.882657806,0.692003998,0.535074998,0.305729955,0.371577065,0.710607974,0.910321165,0.431506913,0.361610678,0.242864345,0.984479533,0.399371337,0.25008016,0.255935846,0.086501329,0.534872579,0.031617799,0.621337395,0.087822935,0.82188154
0.256423838,0.455547196,0.140606806,0.416802476,0.259086793,0.003330779,0.237931263,0.711090878,0.629203279,0.429926494,0.310140917,0.154157792,0.76065438,0.138001585,0.059206415,0.471161201,0.348037123,0.228890994,0.147514736,0.696880299
0.068154591,0.212748655,0.970264702,0.26986896,0.937285725,0.890671842,0.628278063,0.850716683,0.384679914,0.855535092,0.752568163,0.32639343,0.229451921,0.764726118,0.722475743,0.076589543,0.337759805,0.465882291,0.337923404,0.281599242
0.820088172,0.025561686,0.066201941,0.67826211,0.633023515,0.984924081,0.685464837,0.079877452,0.043468815,0.56906863,0.163779512,0.498303225,0.300796434,0.852708517,0.884113961,0.96981199,0.982968855,0.064740677,0.884895078,0.914276407
0.512151669,0.813637553,0.340882997,0.651081991,0.012406699,0.379153872,0.856836214,0.336712482,0.73220705,0.919998929,0.19209948,0.973471833,0.012851989,0.671677709,0.965427202,0.063487679,0.343741544,0.893768472,0.886019181,0.649235552
0.559767136,0.277443204,0.24062789,0.572919263,0.928309448,0.791913607,0.357578481,0.744912981,0.475517302,0.303234051,0.456805031,0.444078186,0.556529639,0.719259708,0.196334114,0.226562233,0.434977986,0.708850663,0.643106152,0.535123043
0.293905452,0.305212768,0.984609135,0.002398733,0.223162229,0.88591748,0.505982543,0.454484866,0.013879646,0.431505173,0.660677572,0.218881837,0.281841846,0.832551677,0.87040575,0.309544113,0.826447255,0.257524809,0.003928861,0.624621541
0.544079174,0.096455082,0.486131915,0.685014495,0.222719948,0.484755256,0.416956528,0.654326188,0.5525072,0.950395657,0.791014186,0.998963299,0.356345193,0.429383177,0.240591032,0.635194397,0.843914085,0.061969206,0.709577362,0.77565154
0.034557166,0.7083458,0.232030089,0.929343631,0.537848258,0.129084717,0.403385103,0.9745828,0.066232338,0.09271246,0.791644514,0.7181933,0.680215939,0.43092584,0.230693296,0.370878157,0.654384474,0.899257188,0.894195227,0.537379464
0.849098304,0.384568989,0.16368638,0.634843493,0.829061872,0.464041601,0.432446311,0.749598101,0.144820444,0.644420137,0.427308193,0.228348461,0.462760615,0.201708707,0.412714115,0.523686818,0.803395959,0.049690952,0.502741739,0.324357073
0.900894691,0.82328978,0.314895632,0.624858118,0.113746884,0.80952543,0.831477738,0.554103575,0.909375864,0.50536609,0.738540421,0.067775341,0.390844809,0.175171666,0.746829452,0.182084232,0.844697839,0.535586386,0.373693774,0.866135952
0.205043113,0.772356844,0.455393945,0.49209393,0.255394049,0.997688616,0.019529871,0.33682996,0.919008753,0.153688665,0.483874768,0.290658261,0.180846294,0.542794811,0.213761938,0.371373049,0.858309071,0.957223368,0.872418269,0.721279114
0.762561573,0.990096252,0.920748101,0.26282265,0.519417824,0.704596455,0.29183958,0.993912727,0.685825669,0.568435011,0.627866091,0.938119478,0.17574227,0.100948354,0.245766564,0.650524995,0.117836612,0.033136801,0.848750963,0.846867552
0.449723046,0.874026997,0.488708284,0.36069335,0.752799386,0.937562788,0.511566648,0.639706031,0.164204912,0.007663314,0.284842593,0.681018704,0.053513882,0.815681272,0.491031324,0.902089932,0.588751147,0.085923374,0.530840474,0.422388676
0.975506251,0.185470941,0.339105084,0.981127637,0.779609255,0.191197435,0.846131736,0.270796754,0.326273097,0.382404549,0.429649486,0.198326503,0.372465499,0.796090644,0.046910913,0.445308537,0.365012395,0.842187888,0.470151133,0.57222473
0.309764599,0.6667774,0.634022459,0.401948435,0.786259725,0.848983641,0.903012661,0.191015467,0.277378817,0.148909193,0.234164077,0.840687459,0.077198507,0.533367063,0.936847786,0.772802114,0.655228348,0.273033592,0.637687984,0.951182346
0.529272322,0.429168783,0.395891754,0.458631114,0.483354744,0.101063865,0.684074504,0.493771389,0.112075455,0.54572838,0.214545984,0.047331576,0.451628558,0.727538794,0.96336415,0.387856683,0.436355283,0.298033152,0.829829955,0.916837108
0.533204389,0.69974671,0.282900585,0.784677485,0.322321712,0.652149089,0.080054397,0.320628725,0.229724766,0.694251787,0.734059806,0.751408442,0.817767897,0.981506431,0.728830762,0.209225622,0.731982254,0.777021683,0.374851634,0.724356841
0.839287865,0.00710681,0.050466622,0.33093435,0.529261312,0.176089399,0.532774977,0.749135611,0.340756361,0.527870692,0.40615391,0.054830233,0.880619821,0.621102624,0.215639843,0.911659428,0.552622769,0.197556597,0.954265058,0.826787438
0.27923269,0.788244588,0.637082937,0.55343937,0.027268825,0.680888333,0.846190335,0.457209244,0.50282507,0.94003942,0.431096414,0.387111383,0.159686592,0.020209369,0.165308632,0.02364416,0.128663791,0.156982559,0.120330626,0.828507442
0.851676772,0.638582535,0.414213526,0.536417572,0.301496301,0.891571035,0.272169017,0.162992792,0.141872953,0.228767841,0.165239622,0.120921664,0.58002842,0.150587361,0.691872556,0.69528919,0.154838046,0.981292284,0.859798413,0.77313452
0.144157316,0.099988068,0.598765078,0.347942862,0.79329337,0.390922123,0.117667924,0.356687461,0.094585603,0.757705539,0.998238069,0.95230869,0.622787144,0.747693586,0.263843865,0.789066398,0.795369525,0.196311452,0.783450802,0.164698774
0.04977143,0.850061712,0.997784129,0.263907728,0.633605126,0.749381521,0.870376652,0.761957846,0.43904448,0.122603321,0.340206503,0.815813979,0.450816302,0.974698733,0.56893924,0.334944957,0.346253129,0.059631025,0.820215686,0.707769584
0.413299791,0.704864252,0.083097144,0.575179364,0.511696527,0.8897947,0.348883746,0.794505596,0.43735545,0.089105079,0.388439016,0.917611407,0.587577321,0.459268166,0.21225469,0.3918466,0.20380488,0.926531913,0.966119767,0.151582942
0.951194985,0.228304774,0.580123506,0.987777809,0.924542795,0.260977577,0.76813423,0.006971508,0.152233233,0.572312465,0.168192116,0.896418419,0.889854428,0.556479218,0.291860095,0.367575281,0.057801294,0.533165849,0.535205056,0.379596226
0.463996583,0.689420569,0.811292475,0.040317294,0.160253342,0.005424686,0.179525508,0.674003258,0.479053582,0.537931607,0.621711811,0.352263168,0.778349607,0.583068374,0.238422832,0.906840388,0.154991132,0.994435371,0.273631261,0.566491164
0.938382562,0.195360611,0.710873973,0.871638989,0.990501283,0.838059629,0.35498465,0.490870842,0.825294807,0.28524875,0.594498374,0.650921128,0.08145406,0.179910543,0.644739194,0.932367817,0.127407814,0.242075335,0.054754312,0.558931447
0.004561013,0.374215097,0.116149146,0.544362712,0.601576439,0.968262887,0.287125685,0.580407804,0.600146599,0.717884007,0.620310177,0.950425393,0.91807671,0.239908207,0.684794211,0.175896543,0.820403499,0.981840579,0.256095741,0.278524656
0.352691756,0.538290569,0.291265749,0.98160193,0.246810603,0.310877212,0.894299509,0.372138726,0.656093153,0.968908697,0.873087774,0.823433218,0.565838586,0.33350218,0.424727316,0.692103803,0.298423976,0.347811086,0.243915509,0.404161455
0.368673166,0.59434221,0.79196257,0.024782661,0.67870685,0.923552352,0.863768083,0.196382186,0.65489477,0.624857221,0.738258076,0.558470739,0.235668916,0.393128223,0.412523997,0.862123934,0.253652915,0.110663125,0.680676879,0.491574086
0.441686994,0.174238655,0.735695853,0.190442325,0.081124151,0.621911797,0.028019615,0.345305252,0.118445646,0.101073846,0.208953601,0.40053017,0.00388306,0.055183626,0.635993619,0.07422825,0.795355263,0.249585989,0.363376842,0.021313591
0.168236,0.19111851,0.652511994,0.147207009,0.681372705,0.908641261,0.275585885,0.39688628,0.275460236,0.286818397,0.09225548,0.691113183,0.812699119,0.878800207,0.095925411,0.290702531,0.197615163,0.624499257,0.592501792,0.384721483
0.770381866,0.41363495,0.363080853,0.08677363,0.965189856,0.010766473,0.786811189,0.735992891,0.359742223,0.637577347,0.407297981,0.320677247,0.595022782,0.634039101,0.878767534,0.417547012,0.275536967,0.366396338,0.470403629,0.08809175
0.564512417,0.467373687,0.926460303,0.707283169,0.567513277,0.988136316,0.239672519,0.382603547,0.919653408,0.17332709,0.834102172,0.993902894,0.951463952,6.48E-05,0.271829139,0.878380503,0.479847916,0.896882597,0.171353893,0.747973703
0.010518685,0.894099236,0.42960427,0.396603726,0.085575988,0.99095805,0.666626518,0.500921373,0.108398401,0.427974869,0.540930777,0.754631569,0.389260673,0.941609641,0.359043028,0.058286251,0.959070707,0.472524085,0.862138641,0.128265515
0.218985664,0.741320485,0.776128042,0.53414237,0.82742841,0.066490534,0.754712556,0.336166074,0.291510025,0.621249027,0.31025291,0.793787384,0.795291783,0.317337035,0.748549424,0.865467669,0.071954983,0.274078961,0.232501394,0.285030626
0.166863273,0.543021263,0.082118287,0.087242454,0.763546502,0.194881573,0.815326856,0.345055206,0.908694649,0.420996928,0.137578772,0.279613599,0.585668955,0.910345885,0.374633581,0.96053958,0.324880713,0.241477995,0.435944446,0.27840095
0.485306777,0.266887966,0.740950817,0.793054889,0.107350423,0.737550271,0.53825958,0.054428672,0.982325003,0.841055723,0.290943806,0.788832708,0.45017539,0.51591681,0.878226583,0.840707342,0.326395678,0.509911738,0.529626104,0.84379859
0.767575402,0.043035273,0.667502688,0.01571228,0.663492405,0.295037656,0.622744654,0.243640113,0.275472464,0.617025345,0.657385707,0.550477995,0.797354847,0.354039013,0.806153004,0.323689122,0.135030414,0.66680102,0.785066358,0.526118266
0.814302768,0.984411962,0.196886719,0.124137378,0.725186937,0.482691764,0.749143676,0.115394277,0.762621428,0.677934139,0.506549455,0.115145295,0.271211784,0.821499757,0.362696453,0.47918857,0.053167142,0.56419492,0.41503548,0.346292512
0.911917469,0.685287461,0.678230083,0.643118572,0.943275709,0.135111564,0.870536037,0.645690892,0.60708657,0.867819165,0.946162114,0.16414309,0.306468997,0.757046363,0.868576233,0.669452407,0.812304653,0.23448241,0.338491052,0.707469717
0.158771743,0.359314981,0.000669216,0.448258091,0.343682239,0.046290952,0.853228244,0.090045858,0.767498177,0.276081074,0.671433934,0.105549172,0.372618864,0.849856222,0.992275682,0.896700638,0.964797319,0.532213006,0.074138589,0.755218651
0.880467114,0.686365422,0.643574096,0.916610377,0.679889004,0.601060401,0.522690515,0.788356194,0.647813325,0.676696267,0.867545986,0.828512867,0.889841476,0.774226102,0.335100173,0.155914761,0.820704745,0.419224304,0.252116835,0.869762109
0.55046293,0.009565476,0.605450978,0.568800497,0.001491066,0.568819551,0.759408035,0.041982141,0.196646033,0.286063282,0.062471502,0.758290354,0.201299514,0.037658699,0.032355185,0.156003263,0.197681964,0.801533572,0.852085353,0.573982062
0.408644406,0.804712243,0.781592782,0.473376073,0.601515436,0.944198265,0.069114061,0.809963277,0.02515246,0.323528209,0.398025131,0.201542629,0.959880922,0.630381963,0.848958606,0.19852897,0.55541252,0.383337435,0.487234543,0.523844936
0.12667175,0.552225875,0.721559423,0.586904391,0.835677474,0.271540815,0.045409062,0.560549953,0.659599282,0.358330944,0.705233293,0.522143279,0.907413218,0.336640214,0.93541039,0.370605682,0.706617522,0.235959505,0.498742289,0.976988493
0.826567041,0.890724503,0.501010711,0.830266585,0.264619038,0.76661646,0.963325889,0.638645727,0.67317696,0.155571061,0.787980817,0.787809796,0.200250201,0.987450999,0.534460803,0.950332115,0.533839862,0.210343764,0.131319959,0.537728671
0.653701861,0.858245202,0.717971943,0.506803029,0.632221793,0.942157633,0.124988366,0.725875558,0.9468994,0.612871556,0.086141195,0.376097631,0.631557975,0.354229686,0.452114099,0.459305857,0.631422081,0.162150172,0.123189971,0.036515534
0.361027283,0.167401305,0.467781884,0.93940424,0.225930682,0.4751363,0.834352254,0.864092482,0.367600881,0.461536577,0.016744942,0.134351923,0.336246397,0.399058258,0.873515525,0.002216344,0.96409868,0.400741477,0.093407644,0.666826459
0.200592437,0.059367379,0.180315566,0.802966299,0.376131935,0.892631428,0.241597898,0.734217948,0.401732036,0.971470689,0.880271831,0.761369049,0.0483219,0.718668,0.910190966,0.383410602,0.327756677,0.297296932,0.411713505,0.67764897
0.841227409,0.355473401,0.039715279,0.494472999,0.798141399,0.812948416,0.768969233,0.038596546,0.645029076,0.002137346,0.973222576,0.498051732,0.452813523,0.320965165,0.360826104,0.103314854,0.474424213,0.232074024,0.824010749,0.118271168
0.918093732,0.166784334,0.24684202,0.282355641,0.912129435,0.95807622,0.739441838,0.401659022,0.412239683,0.117653147,0.202675649,0.110272233,0.378011551,0.145025009,0.801690028,0.562133439,0.390066251,0.369256487,0.521862778,0.781794999
0.595480234,0.904684388,0.384794156,0.243677941,0.119588775,3.26E-05,0.45444356,0.645248601,0.864617996,0.158095767,0.082793274,0.24112221,0.414692276,0.313385718,0.294145805,0.763961795,0.317112424,0.000701444,0.490475877,0.079375128
0.383245831,0.01809497,0.465211714,0.362526494,0.058493423,0.640224217,0.948115274,0.474762362,0.436836337,0.169100161,0.897864301,0.132652321,0.220003902,0.592869876,0.366121591,0.513038084,0.66541821,0.090390011,0.228887832,0.618871985
0.405230629,0.792264147,0.351641387,0.029858592,0.719487011,0.693912793,0.231781687,0.738057203,0.553794195,0.555568821,0.178754467,0.588965023,0.436921233,0.431484304,0.845571926,0.040861654,0.80739262,0.598490815,0.396387362,0.786479707
0.490415234,0.363466114,0.280480692,0.158776918,0.621540105,0.636363131,0.159352369,0.18398769,0.006221132,0.870669244,0.661037945,0.041749283,0.0255812,0.125082221,0.576247226,0.847768351,0.367770735,0.122700622,0.05020518,0.419383188
0.712020889,0.155133202,0.263105163,0.930933138,0.207175521,0.519211649,0.022399652,0.403161232,0.032038161,0.390035758,0.727053877,0.113826137,0.84313985,0.725668107,0.316647133,0.634619261,0.933348153,0.954454446,0.483784918,0.600772483
0.117887965,0.204339331,0.447280445,0.320064425,0.366266391,0.224391537,0.084554766,0.247546297,0.917418331,0.101758114,0.300464739,0.080819278,0.505525749,0.903049113,0.711745908,0.166927627,0.403208642,0.615508215,0.16498693,0.368105932
0.198683926,0.702905813,0.750238659,0.693966273,0.111382232,0.220845944,0.766341803,0.06086545,0.557128484,0.383067363,0.99106795,0.373261121,0.2219735,0.829289683,0.684565834,0.177048696,0.016437547,0.434506817,0.237207716,0.481868737
0.124315511,0.751374848,0.981753506,0.300502661,0.087586602,0.447023158,0.329494741,0.562087923,0.906881858,0.543799782,0.399531729,0.549950148,0.038410585,0.45895624,0.230235264,0.231582165,0.490901846,0.063303699,0.9007688,0.522826168
0.941403104,0.489692258,0.418007002,0.969277347,0.397171937,0.101932706,0.227786577,0.15218235,0.343859599,0.911344985,0.650139151,0.427110711,0.239555517,0.789405987,0.754248727,0.228419102,0.883087768,0.333891266,0.31009145,0.823869832
0.851046086,0.106587059,0.154785974,0.813465392,0.030988253,0.873243452,0.476852559,0.956589785,0.222999236,0.25013867,0.697774955,0.343449348,0.919616803,0.570385745,0.981787571,0.867477179,0.478602561,0.105918146,0.355604837,0.331694238
0.202741795,0.755906345,0.298199187,0.329161485,0.216626471,0.937734954,0.279256056,0.667465866,0.654479821,0.02969275,0.725546877,0.711196709,0.365135638,0.39169089,0.309121388,0.686180985,0.937989142,0.672094066,0.726860908,0.832344523
0.83597778,0.920639007,0.989644404,0.406155895,0.3221366,0.361016548,0.684056025,0.6789658,0.484344934,0.922889625,0.020838706,0.133684417,0.635546605,0.686476544,0.177773198,0.799456136,0.034655159,0.641381048,0.571832297,0.686508143
0.018386413,0.307889187,0.314541568,0.813262225,0.344682602,0.203464462,0.463684117,0.786725733,0.126398607,0.13732318,0.725314387,0.83644076,0.342708592,0.932132087,0.119994231,0.212279561,0.9119707,0.300745218,0.051845889,0.424252176
0.854455197,0.688593416,0.421431222,0.859748315,0.404258722,0.408815192,0.971091654,0.341722264,0.968369644,0.861272394,0.674791882,0.253442549,0.708974071,0.893880459,0.464332327,0.928827942,0.901030757,0.478228195,0.271339507,0.775238363
0.908109963,0.879038622,0.982224453,0.655633541,0.161878511,0.133434833,0.949302042,0.278289562,0.791386317,0.598525949,0.57050017,0.245652672,0.934002244,0.950218777,0.615109121,0.466988731,0.325297436,0.897026012,0.099986805,0.058247437
0.62145084,0.082476655,0.583860171,0.45495591,0.760692391,0.657815782,0.893978919,0.218648583,0.860928986,0.193464734,0.029371543,0.250702885,0.767717657,0.110187887,0.293361127,0.607067724,0.49526718,0.556496929,0.491401684,0.64500487
0.282802271,0.587474292,0.818812158,0.664518203,0.735091575,0.369051722,0.506097953,0.641184773,0.15146242,0.29793621,0.860073487,0.402734532,0.081393594,0.102497179,0.294558936,0.813156123,0.966208225,0.080940806,0.537420268,0.116749492
0.786386605,0.806995559,0.491657485,0.519342138,0.43249404,0.767153344,0.993075056,0.987593062,0.579979874,0.836062592,0.702565796,0.361589491,0.05898249,0.993796593,0.852235409,0.362180551,0.579586786,0.705560393,0.54856757,0.374596019
0.119518127,0.016880829,0.136517936,0.988078272,0.640101346,0.408574404,0.835655692,0.442786762,0.617186666,0.480081553,0.628923913,0.703435697,0.267334576,0.17354691,0.339358014,0.665990535,0.953501865,0.812585479,0.292249102,0.626440655
0.895402405,0.755289222,0.786092408,0.212855011,0.324127644,0.264286364,0.099788107,0.847180695,0.621315473,0.587317444,0.545569231,0.788297232,0.649092046,0.767996754,0.156078301,0.889976316,0.661343527,0.376376037,0.359363177,0.104663254
0.02616722,0.419502329,0.828986013,0.883191948,0.218010855,0.974796553,0.491496028,0.746465613,0.064334555,0.159599288,0.345337637,0.784906003,0.96622,0.293449201,0.054293162,0.123830669,0.00186692,0.381010932,0.776224568,0.670160851
0.027566205,0.057233922,0.147295079,0.069914608,0.23943944,0.248287341,0.939645047,0.113398062,0.072036081,0.113583724,0.757691013,0.314187247,0.91467105,0.839087119,0.487603379,0.985484874,0.455387992,0.348841335,0.437558092,0.327685453
0.902177133,0.936648712,0.509050553,0.0484222,0.948626626,0.993897911,0.274849429,0.953553693,0.266787586,0.783558892,0.093232269,0.551878765,0.447220469,0.80750271,0.176632543,0.432766799,0.319589209,0.001937923,0.796534842,0.777648045
0.775279641,0.361628483,0.810974094,0.811044882,0.596158801,0.373290968,0.520379438,0.813346342,0.853897933,0.178837839,0.859696884,0.641892575,0.446372216,0.112010717,0.719412214,0.851625492,0.679081895,0.656153404,0.781917371,0.795836176
0.030679927,0.592644342,0.881888163,0.961039479,0.644317433,0.623854003,0.214690672,0.201458758,0.988744498,0.434753064,0.736950263,0.768384117,0.06598445,0.474216264,0.181602861,0.250072069,0.265855037,0.203348352,0.051113626,0.25582319
0.902625412,0.223039252,0.66906656,0.693106924,0.52617805,0.621190152,0.934882473,0.301046088,0.389552424,0.661295653,0.557460995,0.666030017,0.458318191,0.727373756,0.899982627,0.623846386,0.489696576,0.123534705,0.141227272,0.657501931
0.991832666,0.550306545,0.062778068,0.969972286,0.588157332,0.253735389,0.58534081,0.169000899,0.527257058,0.732497624,0.703618808,0.973009221,0.19903297,0.622108716,0.685552735,0.402229245,0.375925182,0.883081114,0.498194241,0.330975173
0.702091442,0.240249767,0.086778033,0.545457968,0.398433061,0.827209614,0.114004744,0.03915466,0.680289031,0.819858287,0.852811934,0.088977514,0.213544544,0.792682999,0.279792295,0.368611952,0.083031202,0.742963263,0.06816905,0.267678566
0.317945231,0.056043499,0.438585938,0.618373482,0.160228639,0.963238868,0.112863721,0.412616365,0.221310008,0.427620076,0.984288379,0.590347025,0.474329119,0.446130144,0.072613702,0.262915202,0.58978517,0.084440414,0.717267878,0.364148789
0.658221996,0.733688888,0.550988638,0.088365436,0.432868335,0.540796398,0.471859456,0.585124989,0.194017323,0.143397915,0.382492842,0.926221667,0.452352094,0.803623015,0.905621215,0.602422287,0.630430281,0.446568348,0.915363386,0.945317271
0.666062855,0.958199972,0.586580149,0.470633951,0.152682353,0.589536298,0.720216699,0.363345535,0.736718312,0.527764271,0.250001131,0.126723557,0.499597548,0.367613382,0.592372584,0.340041988,0.095420326,0.728617716,0.240111907,0.020640907
0.749400267,0.514497034,0.854825088,0.640246421,0.520304082,0.343292848,0.920052586,0.227478726,0.925083237,0.301492151,0.117070118,0.026532181,0.044023271,0.834671715,0.957474604,0.558499171,0.582082942,0.260336685,0.406161386,0.932838034
0.68139652,0.007186303,0.91244781,0.961107734,0.237051078,0.011569863,0.163738853,0.119394882,0.16220984,0.290798678,0.057961025,0.761052789,0.88841692,0.66657354,0.097863818,0.631019893,0.640192369,0.466224618,0.410847845,0.506401698
0.512199461,0.098870919,0.071398977,0.239072834,0.729942162,0.472127111,0.624320491,0.826537816,0.961335454,0.750058031,0.471142828,0.055160421,0.635866477,0.932797079,0.601359511,0.528392148,0.482236997,0.043323451,0.5816164,0.53859625
0.098945407,0.098355057,0.081566855,0.400262312,0.927567978,0.41538853,0.819809685,0.634138949,0.799585838,0.028675298,0.565420606,0.134712533,0.009451806,0.487954488,0.244293959,0.895387039,0.694598931,0.592885839,0.613920942,0.057677577
0.651954,0.902125361,0.940819855,0.938319251,0.796536368,0.708684666,0.174685945,0.391446915,0.629510641,0.560400422,0.076761891,0.480924857,0.075615478,0.491825685,0.192076515,0.292807695,0.723795522,0.09703639,0.56829315,0.548269642
0.234562777,0.545038498,0.906879404,0.436224395,0.132820486,0.08600512,0.047096724,0.021725088,0.634846845,0.538424508,0.505549113,0.285570036,0.485693081,0.762736317,0.292160875,0.189783588,0.420783629,0.758579729,0.101123935,0.979176137
0.457948494,0.030754386,0.965006634,0.328666086,0.934016916,0.238882069,0.352915707,0.422467332,0.547404418,0.335316955,0.206284424,0.966731482,0.33817593,0.856864682,0.116582043,0.358027978,0.396382144,0.354033618,0.751996474,0.779237382
0.885455497,0.105128251,0.384944772,0.011146603,0.69876336,0.611605645,0.072140417,0.331024719,0.067509072,0.232271178,0.711703036,0.44351295,0.232595633,0.972985708,0.584229656,0.139714457,0.355771515,0.287612391,0.263435809,0.684558538
0.701362766,0.945185686,0.226738653,0.944908229,0.558635131,0.896471631,0.571439227,0.182084381,0.1350962,0.674707833,0.586931317,0.273673686,0.578500125,0.946192004,0.537590934,0.793287745,0.255092828,0.415328084,0.540104131,0.500226516
0.457903142,0.491670174,0.466807766,0.366286456,0.960006923,0.937693318,0.390672245,0.691188266,0.496760025,0.795480106,0.822057125,0.877228159,0.553268486,0.137268447,0.459325983,0.553432615,0.991510742,0.881514924,0.434724113,0.018044015
0.091039494,0.964050715,0.394067735,0.776827941,0.995337606,0.813332332,0.855748821,0.835481862,0.550444339,0.336174433,0.486434906,0.520163414,0.361627174,0.693798635,0.949614941,0.192161044,0.518398101,0.800077767,0.823406213,0.205364392
0.680967378,0.358718707,0.4033049,0.256126285,0.914130873,0.979335924,0.989464928,0.658240443,0.416727113,0.36061726,0.752876632,0.177206541,0.953727185,0.528719546,0.557319919,0.219872057,0.910503118,0.609765388,0.106282352,0.388879698
0.395783232,0.433351279,0.522733706,0.142873872,0.053566144,0.881010886,0.067408878,0.306149029,0.326625437,0.778863523,0.454513899,0.198094357,0.167943119,0.447373416,0.794772349,0.047995886,0.443741549,0.815373984,0.684065861,0.069899794
0.111524038,0.728493239,0.529285851,0.418441059,0.339371375,0.394053257,0.669330732,0.200315054,0.434008755,0.503578914,0.204437071,0.81162318,0.605295097,0.626704116,0.494391902,0.80561426,0.376827978,0.888759263,0.496911968,0.901695049
0.698271333,0.619925868,0.755610561,0.251985305,0.568202077,0.236908172,0.520370624,0.881845949,0.575807228,0.266065835,0.471904819,0.885161919,0.034289229,0.782919971,0.465583378,0.4098679,0.140290892,0.885524303,0.736881543,0.046627803
0.421135389,0.21947027,0.261122556,0.742020392,0.871243633,0.390538634,0.878404802,0.408961292,0.750793977,0.709937357,0.722447932,0.925638544,0.635260149,0.230604778,0.865299029,0.944669516,0.942052722,0.358315744,0.707833652,0.708859611
